,DATE,ID,INDUSTRY,CPI1,CPI2,CPI3,CPI4,CPI5,CPI6,f_t0,f_t1,f_t2,f_t3,f_t4,r_t0,r_t1,r_t2,r_t3,e_t0,e_t1,e_t2,e_t3,e_t4
4841,2021-03-31,421,2.0,2.2,2.34,1.4,1.7,2.0,2.3,0.0058499999999999,0.0093704749999998,0.01366029951875,0.0187286010163436,0.0245862904721876,-0.0013999999999999,-0.0031675875000001,-0.0024216461999999,-0.0016716929717111,0.003391981278474,0.0205356874703526,0.0329148924797069,0.0480586354447796,0.065935569827781
4842,2021-03-31,422,2.0,2.2,-1.0,1.5,2.0,2.1,2.1,-0.0025,0.0012406249999998,0.0062468281249998,0.0115296239726561,0.0168401544985126,-0.0062499999999999,-0.0075281249999998,-0.0078179578124999,-0.0078590020910156,0.011741981278474,0.0286655374703526,0.040328363873457,0.0552576124884671,0.073681705801456
4843,2021-03-31,426,2.0,2.2,0.6517,1.7057,2.7174,1.6136,2.6258,0.0016292499999999,0.0059004475293125,0.0127340322196027,0.0168194013055766,0.0234943122654471,-0.00437075,-0.0063870524706877,-0.0053741209053974,-0.0068883466616109,0.007612731278474,0.0240057149410399,0.0338411597788541,0.0499678351555465,0.0670275480345214
4844,2021-03-31,429,2.0,2.2,2.9755,1.7791,1.4557,2.1548,2.2296,0.0074387499999999,0.0119195857003124,0.0156022140525722,0.0210732631796735,0.0267647255486369,0.0023404999999999,0.0017061394315001,-0.0001017422967113,-0.0004341716502005,0.001803231278474,0.01798657677004,0.0309729779458847,0.0457139732814497,0.0637571347513317
4845,2021-03-31,433,2.0,2.2,3.4926,2.1683,2.5605,2.2409,2.0011,0.0087315,0.014199581278625,0.0206917263482848,0.0264098965722194,0.0315447686822962,0.003979,0.0051316692911251,0.0073145898426421,0.0086949992337643,0.000510481278474,0.0157065811917274,0.025883465650172,0.0403773398889037,0.0589770916176723
4846,2021-03-31,456,1.0,2.2,2.8458,2.4639,1.5781,1.6975,1.8693,0.0071145,0.0133180735413749,0.017315866671014,0.0216331008801993,0.0264074477688875,0.0034067499999999,0.0056660030108126,0.0058153209700779,0.0046858776158,0.002127481278474,0.0165880889289775,0.0292593253274429,0.0451541355809239,0.064114412531081
4849,2021-03-31,504,1.0,2.2,3.3595,0.5834,2.0337,2.2911,2.5577,0.00839875,0.0098694995768751,0.0150039285800986,0.0208176173320233,0.0273449803816487,-0.0058225,-0.0004789465799999,-0.0025816434965981,-0.002996087238569,0.000843231278474,0.0200366628934773,0.0315712634183582,0.0459696191290999,0.0631768799183198
4850,2021-03-31,507,3.0,2.2,3.8191,3.2834,3.0213,2.7161,2.431,0.00954775,0.0178346227058752,0.0255225820698283,0.032486136782728,0.0387610712790249,0.0046527499999999,0.008084472513375,0.011079870491846,0.0130280204387041,-0.0003057687215259,0.0120715397644772,0.0210526099286285,0.0343010996783952,0.0517607890209437
4851,2021-03-31,510,2.0,2.2,3.1,2.8,2.0,2.2,2.2,0.00775,0.0148042499999998,0.0198782712499996,0.0254876017418745,0.0311277835514549,-0.00025,-0.0007557500000001,-0.0053295487500004,-0.0089470886381253,0.001491981278474,0.0151019124703526,0.0266969207484573,0.0412996347192486,0.0593940767485137
4852,2021-03-31,518,2.0,2.2,1.3294,2.9101,2.3278,2.4567,2.6219,0.0033234999999999,0.010622929293375,0.0165042494303979,0.0227473644043372,0.0294512176911665,-0.0050829999999999,-0.0038166146945,-0.0044444458914754,-0.005194574243317,0.005918481278474,0.0192832331769774,0.0300709425680589,0.044039872056786,0.0610706426088021
4854,2021-03-31,528,1.0,2.2,3.797,2.1629,1.879,1.4979,2.4245,0.0094925,0.0149510783206248,0.019718811011036,0.0235374030285697,0.0297413191126765,0.0029925,0.0025162510706249,0.0021261345336109,0.0004288654482986,-0.0002505187215259,0.0149550841497276,0.0268563809874209,0.0432498334325535,0.0607805411872921
4855,2021-03-31,535,1.0,2.2,3.7,2.7,2.8,2.8,2.9,0.00925,0.0160624375,0.0231748745625,0.0303370986844373,0.0378070426498995,0.0022500000000001,0.0022651875000001,0.0022810438125002,0.0022970111191877,-8.01872152591393e-06,0.0138437249703524,0.0234003174359569,0.0364501377766859,0.0527148176500691
4856,2021-03-31,546,1.0,2.2,2.0,2.2,2.3,2.4,2.4,0.005,0.0105275,0.016338033125,0.0224360613237499,0.0285706776916925,-0.0002499999999999,-0.0002513749999999,-1.2568750018537858e-07,0.000253958098078,0.004241981278474,0.0193786624703524,0.0302371588734569,0.0443511751373733,0.0619511826082761
4857,2021-03-31,549,2.0,2.2,3.1,2.1,1.7,1.4,1.9,0.00775,0.0130406874999999,0.017346110421875,0.0209068218083516,0.0257561292119414,0.0034999999999999,0.0037694374999999,0.0037854576093749,0.004558877200617,0.001491981278474,0.0168654749703525,0.0292290815765818,0.0458804146527715,0.0647657310880271
4858,2021-03-31,553,2.0,2.2,1.8,2.5,2.3,2.2,2.0,0.0045,0.010778125,0.0165900992187499,0.0221813447644532,0.0272922514882754,0.0009999999999999,0.0030132499999999,0.0035344586250001,0.0038071620575861,0.004741981278474,0.0191280374703524,0.0299850927797069,0.04460589169667,0.0632296088116932
4859,2021-03-31,555,1.0,2.2,3.4,2.4,2.1,2.7,2.4,0.0085,0.0145509999999999,0.01987739275,0.0267615651510624,0.0329221345419687,0.00475,0.0070369375000001,0.0078295169687501,0.008641402115125,0.000741981278474,0.0153551624703525,0.0266977992484569,0.0400256713100608,0.0575997257579998
4860,2021-03-31,557,1.0,2.2,3.1474,1.465,2.1708,2.2847,2.3734,0.0078685,0.0115598183812499,0.0170495535156049,0.0228586863028976,0.0289278183180758,0.0017200000000001,-0.0011598374722499,-0.0031738486279413,-0.0053173572603577,0.001373481278474,0.0183463440891025,0.0295256384828519,0.0439285501582256,0.0615940419818927
4861,2021-03-31,563,2.0,2.2,0.5,0.9,2.9,2.7,2.2,0.00125,0.0035028125,0.0107782078906251,0.0176009607938869,0.0231977660782534,-0.003,-0.0042620625,-0.008324021953125,-0.0109279646759179,0.007991981278474,0.0264033499703524,0.0357969841078318,0.0491862756672363,0.0673240942217152
4862,2021-03-31,568,2.0,2.2,2.6352,2.8343,2.816,2.6381,2.736,0.006588,0.0137204309209999,0.0208570227546838,0.0275898300340065,0.034618544471439,0.0006974999999999,0.0009141822608749,0.0020440734353177,0.0012590599616129,0.002653981278474,0.0161857315493525,0.0257181692437731,0.0391974064271167,0.0559033158285295
4863,2021-03-31,570,2.0,2.2,4.0356,2.1013,1.8151,2.066,2.0671,0.0100889999999999,0.01539525003925,0.0200028598351156,0.025271174606164,0.030569519718735,0.0050890000000001,0.0061240000392499,0.0054329357726157,0.0056284009233515,-0.0008470187215259,0.0145109124311024,0.0265723321633413,0.0415160618549592,0.0599523405812336
4864,2021-03-31,572,1.0,2.2295,2.5,1.7,1.8,2.0,2.0,0.00625,0.0105265625000001,0.01507393203125,0.0201493016914062,0.0252500481998632,0.0027499999999999,0.0035143125000001,0.0045371391562498,0.0060756300413435,0.002991981278474,0.0193795999703523,0.0315012599672068,0.046637934769717,0.0652718121001054
4865,2021-03-31,574,2.0,2.2,2.4295,2.4295,2.5295,2.5295,2.4295,0.00607375,0.0121843904390626,0.0185851914781016,0.0250264695827113,0.0312522241023394,-0.0001239999999998,2.0277715000460717e-06,0.00063566675365,0.0015314103349421,0.003168231278474,0.0177217720312898,0.0279900005203552,0.0417607668784119,0.0592696361976292
4867,2021-03-31,577,2.0,2.2,1.8,1.8,1.9,2.0,2.1,0.0045,0.0090202499999998,0.0138130961874998,0.0188821616684371,0.0242312930171963,0.0015000000000001,0.0025097499999997,0.0037798094374998,0.0050612500931246,0.004741981278474,0.0208859124703526,0.0327620958109571,0.0479050747926861,0.0662905672827722
4868,2021-03-31,578,2.0,2.2,2.4,1.8,1.9,1.7,1.7,0.006,0.0105269999999999,0.0153270032499999,0.0196421430138125,0.0239756221216214,0.0035,0.00552075,0.0068032313749999,0.00758853793725,0.003241981278474,0.0193791624703525,0.031248188748457,0.0471450934473107,0.0665462381783472
4869,2021-03-31,579,1.0,2.2,3.6984,1.8987,1.7608,1.3789,1.7459,0.0092459999999999,0.0140366384505001,0.0185004277329592,0.0220114533324617,0.0264722778233945,0.0048377499999999,0.0071668349318125,0.0083275878238286,0.0092379234469852,-4.018721525911664e-06,0.0158695240198523,0.0280747642654977,0.0447757831286614,0.0640495824765741
4872,2021-03-31,586,2.0,2.2,0.7,2.2,1.3,1.6,1.7,0.0017499999999999,0.0072596249999998,0.0105332187812499,0.0145753516563749,0.0188872969009146,-0.0007499999999999,-0.0005034999999997,-0.0010090179374997,-0.0012659395684295,0.007491981278474,0.0226465374703526,0.036041973217207,0.0522118848047483,0.071634563399054
4873,2021-03-31,587,2.0,2.2285,2.0,2.25,2.25,2.25,2.25,0.005,0.0106531249999999,0.0163380488281248,0.0220549503527829,0.0278040094485172,1.0668549377257364e-16,-2.220446049250313e-16,-2.220446049250313e-16,-2.220446049250313e-16,0.004241981278474,0.0192530374703525,0.0302371431703321,0.0447322861083403,0.0627178508514514
4874,2021-03-31,588,1.0,2.2,1.9199,3.6596,3.2472,3.1104,1.881,0.00479975,0.0139926629127502,0.022224255350276,0.0301730711598797,0.0350174600270092,-0.0009597499999999,0.0021724561657503,0.0045160138651634,0.0073297283152935,0.004442231278474,0.0159134995576022,0.0243509366481808,0.0366141653012435,0.0555044002729594
4875,2021-03-31,589,2.0,2.2,1.9,1.9,2.1,2.1,2.2,0.00475,0.0095225625000001,0.0148225559531252,0.0201503743718791,0.0257612014309245,-0.0003964999999999,-0.0010039841412499,-0.001275023539758,-0.0016787575425287,0.004491981278474,0.0203835999703523,0.0317526360453317,0.0466368620892441,0.0647606588690441
4876,2021-03-31,591,2.0,2.2,2.4924,0.8,2.4,2.7,1.9,0.0062309999999999,0.008243462,0.0142929227720001,0.0211394000007112,0.0259898121507147,0.0002309999999999,0.0050099619999999,0.006043255272,0.0063361096619611,0.003010981278474,0.0216627004703524,0.0322822692264568,0.045647836460412,0.0645320481492539
4877,2021-06-30,411,2.0,3.7,2.5,1.8,1.6,1.8,1.6,0.00625,0.010778125,0.0148212375,0.01938793306875,0.0234654848010251,0.0034999999999999,0.0035157500000002,0.0002562102812502,-0.0002499192860931,0.0142249520681866,0.0262132124716047,0.0421970556845074,0.061147637715307,0.0844586089238621
4878,2021-06-30,421,2.0,3.7,5.6,4.2,3.3,2.7,2.5,0.0139999999999999,0.0246469999999998,0.0331003377499998,0.0400737650298124,0.0465742260612487,0.0104999999999999,0.0168821249999997,0.0202966383749998,0.0214464443834061,0.0064749520681866,0.012344337471605,0.0239179554345077,0.0404618057542447,0.0613498676636385
4879,2021-06-30,422,2.0,3.7,3.35,3.05,2.65,2.15,2.15,0.008375,0.0160638593749999,0.0227952824433594,0.0282928070864925,0.0338198809245822,0.004625,0.0072951093750002,0.0087304965058596,0.0089041810228207,0.0120999520681866,0.0209274780966048,0.034223010741148,0.0522427636975646,0.0741042128003051
4881,2021-06-30,426,2.0,3.7,2.4349,2.78,2.5146,2.5246,2.5246,0.00608725,0.0130795563874999,0.0194482810187299,0.0258825288443798,0.0323573864251811,0.0018229999999999,0.0019928372051249,0.0042828380111732,0.0040530322862,0.0143877020681866,0.0239117810841049,0.0375700121657776,0.0546530419396773,0.0755667072997061
4882,2021-06-30,429,2.0,3.7,4.1751,1.9973,2.3278,2.5512,2.5838,0.0104377499999999,0.0154831182951875,0.0213927223021064,0.0279071650849491,0.0345469314178155,0.00599,0.0073799318210001,0.0078588839623825,0.0087238891303196,0.0100372020681866,0.0215082191764173,0.0356255708824011,0.0526284056991079,0.0733771623070718
4883,2021-06-30,433,2.0,3.7,4.05,2.43,2.19,2.154,2.615,0.010125,0.016261509375,0.0218255411388279,0.0273280716778605,0.0340442289464546,0.0047042499999999,0.0044048097990623,0.004300167367691,0.0047122728430899,0.0103499520681866,0.0207298280966048,0.0351927520456796,0.0532074991061966,0.0738798647784326
4884,2021-06-30,456,1.0,3.7,4.0161,2.3972,1.5476,1.9619,1.9961,0.0100402499999999,0.0160934212182499,0.0200246866649431,0.0250276527468629,0.0301427969909831,0.0038805,0.0059641194645625,0.0056086486869382,0.0058709950193773,0.0104347020681866,0.0208979162533549,0.0369936065195644,0.0555079180371942,0.0777812967339042
4885,2021-06-30,484,2.0,3.7,3.0,3.3,2.8,2.6,2.3,0.0075,0.0158118750000002,0.0229225581250001,0.0295715547528125,0.0354915911926412,0.001875,0.0044045312500002,0.0055731962304688,0.0061180966869138,0.0129749520681866,0.0211794624716046,0.0340957350595074,0.0509640160312445,0.072432502532246
4886,2021-06-30,504,1.0,3.7,1.7975,1.246,2.0294,5.8531,3.2377,0.00449375,0.0076227480312498,0.0127349220433863,0.0275540189739167,0.0358712980919964,0.0030352499999999,0.0010725826526249,0.0004194889550139,0.0087655879275188,0.0159812020681866,0.029368589440355,0.0442833711411212,0.0529815518101404,0.0720527956328909
4888,2021-06-30,510,2.0,3.7,5.0,3.0,2.8,2.7,2.8,0.0125,0.02009375,0.0272344062499998,0.0341682384921873,0.0414074161616324,0.0055000000000001,0.0080587500000002,0.0096332137500001,0.0109702394334376,0.0079749520681866,0.0168975874716048,0.0297838869345077,0.0463673322918698,0.0665166775632548
4889,2021-06-30,518,2.0,3.7,2.8733,2.6142,2.3032,2.1846,2.2918,0.0071832499999999,0.0137656961303749,0.0196029590086934,0.0251715205693194,0.0310452407964212,-9.199999999995585e-05,0.0006286078129997,0.000243435979145,-0.0008696492938069,0.0132917020681866,0.0232256413412299,0.0374153341758141,0.0553640502147376,0.076878852928466
4890,2021-06-30,528,1.0,3.7,1.9671,1.6889,1.6328,2.408,2.5438,0.00491775,0.0091607639699373,0.0132801582084625,0.0193801047608772,0.025862852537104,-0.0004894999999999,-0.0009693865869375,-0.0006326772297104,-0.0006783098510951,0.0155572020681866,0.0278305735016675,0.043738134976045,0.0611554660231798,0.0820612411877832
4891,2021-06-30,535,1.0,3.7,3.7,2.7,2.8,2.9,2.8,0.00925,0.0160624375,0.0231748745625,0.030592892403078,0.0378070426498995,0.0024999999999999,0.0022651874999999,0.0022810438125,0.0022975813801406,0.0112249520681866,0.0209288999716048,0.0338434186220075,0.0499426783809791,0.0701170510749877
4892,2021-06-30,546,1.0,3.7,4.5,3.5,3.0,2.7,2.6,0.01125,0.0200984374999999,0.02774917578125,0.0346864827177735,0.041411944855439,0.0057499999999999,0.0088168124999998,0.0103998610312499,0.0112330720792734,0.0092249520681866,0.0168928999716049,0.0292691174032575,0.0458490880662836,0.0665121488694482
4893,2021-06-30,549,2.0,3.7,3.2,2.2,2.1,2.0,2.2,0.008,0.013544,0.018865106,0.02395943153,0.0295912084034151,0.00275,0.0040216874999998,0.0058094654062497,0.0060917766434294,0.0124749520681866,0.0234473374716048,0.0381531871845075,0.0565761392540571,0.0783328853214722
4894,2021-06-30,553,2.0,3.7,3.2,2.4,2.4,2.5,2.2,0.008,0.014048,0.0201322880000001,0.0265081148000001,0.0321539094314002,0.0017499999999999,0.0020120624999999,0.00253015284375,0.0038179689679689,0.0124749520681866,0.0229433374716048,0.0368860051845074,0.054027455984057,0.075770184293487
4895,2021-06-30,555,1.0,3.7,5.1,3.5,2.5,2.3,2.1,0.01275,0.0216115625000001,0.0279966347656253,0.0339076154155275,0.0393356303964591,0.0067499999999999,0.0103300625000002,0.0098889846406253,0.0096913193897776,0.0077249520681866,0.0153797749716046,0.0290216584188822,0.0466279553685295,0.0685884633284281
4896,2021-06-30,557,1.0,3.7,2.4889,2.4735,2.4583,2.1534,1.9613,0.00622225,0.0124444768384375,0.0186667074819673,0.0241506997016964,0.0291723666200087,0.00255975,0.0033351004509376,0.0037935506138861,0.0032557929573386,0.0142527020681866,0.0245468606331673,0.0383515857025402,0.0563848710823606,0.0787517271048785
4897,2021-06-30,563,2.0,3.7,2.3,3.9,4.1,3.6,4.0,0.00575,0.0155560624999997,0.0259655121406248,0.0351992017498903,0.0455511937673891,0.0034999999999999,0.0060397499999995,0.0096349645312494,0.0132788361286633,0.0147249520681866,0.0214352749716051,0.0310527810438827,0.0453363690341668,0.0623728999574981
4898,2021-06-30,568,2.0,3.7,5.1126,2.3277,1.8771,2.183,2.2326,0.0127815,0.0186751287438751,0.023455516454288,0.0290410249353372,0.0347846174160138,0.0056957500000001,0.0044994950638752,0.0025911409262602,0.0011939370786977,0.0076934520681866,0.0183162087277297,0.0335627767302195,0.0514945458487199,0.0731394763088735
4899,2021-06-30,570,2.0,3.7,3.1418,2.3654,2.0052,2.2332,2.1086,0.0078545,0.01381444758575,0.0188966994114974,0.0245851996843116,0.0299863005644476,0.00260125,0.0039996096505625,0.0038661678383746,0.0043092440816518,0.0126204520681866,0.0231768898858548,0.0381215937730101,0.0559503710997455,0.0779377931604397
4900,2021-06-30,572,1.0,3.7,2.0,2.0,2.0,2.0,2.1,0.005,0.0100249999999997,0.0150751249999996,0.0201505006249995,0.0255062907532808,0.0007499999999999,0.0012558749999997,0.0012621543749997,0.0012684651468748,0.0154749520681866,0.0269663374716051,0.0419431681845079,0.0603850701590575,0.0824178029716065
4901,2021-06-30,574,2.0,3.7484,3.6193,3.2658,3.0658,2.8658,2.6658,0.00904825,0.0172866244371248,0.025083617770123,0.0324278293496371,0.0393084446183378,0.0029744999999999,0.0048507155605621,0.0062453173148022,0.0074013597669257,0.0114267020681866,0.01970471303448,0.0319346754143845,0.0481077414344199,0.0686156491065494
4902,2021-06-30,576,2.0,3.7,2.4994,2.2636,2.4334,2.2837,2.016,0.0062485,0.0119428602615001,0.0180990146519008,0.0239115964513023,0.0290721108974167,0.0004452499999999,0.0004032628759376,0.000465649846788,9.381927992779816e-05,0.0142264520681866,0.0250484772101047,0.0389192785326066,0.0566239743327547,0.0788519828274705
4903,2021-06-30,577,2.0,3.7,3.8,3.2,2.8,2.5,2.5,0.0095,0.017576,0.024699032,0.0311034009500001,0.0375477972059377,0.005,0.008304625,0.0103813001250003,0.0114605009826567,0.0109749520681866,0.0194153374716048,0.0323192611845075,0.0494321698340569,0.0703762965189496
4904,2021-06-30,578,2.0,3.7,2.9471,2.4167,2.1709,1.6573,2.2477,0.0073677499999999,0.0134540141035626,0.0189542824016062,0.0231760647321668,0.0289255468339131,0.00286775,0.0041826391035626,0.0053935040578563,0.0053076530804556,0.0131072020681866,0.0235373233680422,0.0380640107829013,0.0573595060518903,0.0789985468909741
4905,2021-06-30,579,1.0,3.7,4.6161,2.8641,2.0717,1.4958,1.537,0.01154025,0.0187831310750625,0.0240596636066832,0.0278891347187404,0.0318387987188972,0.0067934999999999,0.0096134858815626,0.0114111583537896,0.0108206719025445,0.0089347020681866,0.0182082063965423,0.0329586295778243,0.0526464360653167,0.07608529500599
4906,2021-06-30,584,2.0,3.7,2.1769,2.546,2.5604,2.548,2.5455,0.0054422499999999,0.01184188992125,0.018318689858636,0.0248053799130354,0.031326985149457,2.8500000000004216e-05,0.0012180858687498,0.0024664235558704,0.0036132861724491,0.0150327020681866,0.0251494475503548,0.0386996033258715,0.0557301908710217,0.0765971085754302
4907,2021-06-30,586,2.0,3.7,3.1,1.3,2.3,1.6,2.0,0.00775,0.0110251874999998,0.0168385823281247,0.0209059366574373,0.0260104663407243,0.0022499999999999,0.0022573124999998,0.0040356358281248,0.0037985776348121,0.0127249520681866,0.025966149971605,0.0401797108563828,0.0596296341266198,0.0819136273841629
4908,2021-06-30,587,2.0,3.7484,2.4584,2.9979,3.0584,2.8408,2.603,0.006146,0.0136868127334999,0.0214374621036603,0.0286917109595206,0.0353859222685897,0.000521,0.0024051721084998,0.0044673622501449,0.0060011542943292,0.0143289520681866,0.0233045247381049,0.0355808310808472,0.0518438598245365,0.0725381714562976
4909,2021-06-30,588,1.0,3.7,6.5362,2.6965,1.3416,2.2905,2.0183,0.0163405,0.0231919053956251,0.026623691046322,0.0325023949571758,0.0377121439165311,0.0071914999999999,0.0058506338136248,0.0013715737365,0.0024290295657045,0.0041344520681866,0.0137994320759797,0.0303946021381855,0.0480331758268812,0.0702119498083562
4910,2021-06-30,589,2.0,3.7,3.0,2.5,2.2,2.0,1.9,0.0075,0.0137968750000001,0.0193727578125002,0.0244696216015627,0.0293358523041702,0.0027499999999999,0.0037719375,0.004045189390625,0.0035577515533671,0.0129749520681866,0.0231944624716047,0.0376455353720073,0.0560659491824944,0.078588241420717
5076,2022-12-31,411,2.0,5.7,5.4,3.7,2.2,3.1,3.1,0.0135,0.022874875,0.0285006868125001,0.0364715671352968,0.0445042217805953,0.0019999999999999,0.0020185000000001,0.0007535312812501,0.0023009918819765,-0.0045742047559177,-0.004466760108128,-0.0032644455828292,-0.0021720894120449,-0.0032211513881443
5077,2022-12-31,422,2.0,5.7,5.0,4.5,4.0,3.5,3.3,0.0125,0.0238906249999999,0.0341295312499998,0.0431781646484374,0.0517843845067871,0.00125,0.0025281249999999,0.0038301093749997,0.0043787725429687,-0.0035742047559177,-0.0054825101081279,-0.0088932900203289,-0.0088786869251855,-0.0105013141143361
5078,2022-12-31,426,2.0,5.7,3.7164,2.9423,2.4991,3.5148,3.5148,0.009291,0.0167150922732499,0.023067273991,0.0320569661275591,0.0411256506889221,0.0009902499999999,0.0018659330523747,0.0003471984034972,0.0014049293138185,-0.0003652047559177,0.001693022618622,0.0021689672386708,0.0022425115956927,0.0001574197035287
5079,2022-12-31,428,2.0,5.6856,4.0389,3.607,3.0994,2.5272,2.3509,0.01009725,0.019205801951875,0.027103118108299,0.0335923556085073,0.0396670362805073,0.00080625,0.0024907096786248,0.0040358441172987,0.0058900753326909,-0.0011714547559177,-0.000797687060003,-0.001866876878628,0.0007071221147445,0.0016160341119435
5081,2022-12-31,433,2.0,5.6856,5.2098,5.3173,3.7117,2.9553,2.5389,0.0130245,0.026490887934625,0.0360159535064925,0.0436702983749868,0.0502947346763473,0.0054449999999999,0.01309236442725,0.0178260817799746,0.0208328989789732,-0.0040987047559177,-0.008082773042753,-0.0107797122768216,-0.0093708206517348,-0.0090116642838964
5082,2022-12-31,456,1.0,5.7,3.225,3.3929,3.1897,2.497,3.7543,0.0080625,0.0166131381406249,0.0247198654574427,0.0311166792175607,0.040794482589527,-0.0007437499999999,-0.0004731413578125,0.0003751497253645,-0.0002268717847568,0.0008632952440822,0.001794976751247,0.0005163757722281,0.0031827985056911,0.0004885878029239
5083,2022-12-31,463,2.0,5.7,5.0,3.3,2.7,2.6,2.5,0.0125,0.0208531250000001,0.0277438835937502,0.0344242188371095,0.0408893702048416,0.006,0.0078108750000001,0.0081168589687501,0.0081696185520472,-0.0035742047559177,-0.0024450101081281,-0.0025076423640792,-0.0001247411138576,0.0003937001876093
5084,2022-12-31,484,2.0,5.7,6.8,7.5,7.25,7.0,6.5,0.017,0.0360687499999998,0.0548474960937497,0.0733073272753903,0.0907485713436155,-0.0065,-0.0104600000000003,-0.0147048864062504,-0.018973043352735,-0.0080742047559177,-0.0176606351081278,-0.0296112548640787,-0.0390078495521384,-0.0494655009511646
5085,2022-12-31,504,1.0,5.7,1.2501,0.1378,1.969,2.2271,2.5239,0.00312525,0.0034708266486249,0.0084104117928027,0.0140249888630621,0.0204232330365408,0.005873,-0.0036185688584373,-0.0083387334236146,-0.0104949158829581,0.0058005452440822,0.014937288243247,0.0168258294368681,0.0202744888601897,0.0208598373559101
5086,2022-12-31,508,2.0,5.7,4.4185,4.0426,2.5836,2.4588,1.7809,0.01104625,0.0212643889256249,0.0278607356136955,0.0341789955555127,0.0387834189884745,0.00179625,0.0044450139256249,0.0026526007699454,0.0012817997004344,-0.0021204547559177,-0.0028562740337529,-0.0026244943840245,0.0001204821677391,0.0024996514039763
5087,2022-12-31,510,2.0,5.7,3.5,3.0,2.8,2.5,2.6,0.00875,0.016315625,0.0234298343749999,0.0298262708398437,0.0365201416003027,-0.0049999999999999,-0.0088390624999998,-0.0124889773437499,-0.0164517289960934,0.0001757952440822,0.0020924898918719,0.001806406854671,0.0044732068834081,0.0047629287921482
5088,2022-12-31,518,2.0,5.7,5.0193,4.2354,2.4176,2.8403,2.936,0.01254825,0.0232696171451249,0.0294542587111501,0.0367641560386933,0.0443740049440173,0.00266625,0.0047049041796249,0.0031820665626403,0.004381539258131,-0.0036224547559177,-0.0048615022532529,-0.0042180174814792,-0.0024646783154413,-0.0030909345515663
5090,2022-12-31,528,1.0,5.7,6.551,5.0568,3.184,2.514,2.6674,0.0163775,0.0292265443549999,0.0374191876480656,0.0439393672424337,0.0509008769128898,0.011236,0.0175450911852499,0.0195725477026991,0.0212332729763078,-0.0074517047559177,-0.0108184294631279,-0.0121829464183946,-0.0096398895191818,-0.0096178065204388
5091,2022-12-31,535,1.0,5.7,6.3,6.0,5.2,4.4,3.7,0.01575,0.0309862499999997,0.0443890712499996,0.0558773510337495,0.0656442165308117,0.0049999999999999,0.0096233749999996,0.0133232489374994,0.0160474692315932,-0.0068242047559177,-0.0125781351081277,-0.0191528300203287,-0.0215778733104976,-0.0243611461383608
5092,2022-12-31,546,1.0,5.7,5.5,4.6,3.9,3.3,2.9,0.01375,0.025408125,0.0354058542187498,0.0439479525160546,0.051516575171796,0.0029999999999999,0.00606675,0.0099484309687498,0.0118250560149295,-0.0048242047559177,-0.007000010108128,-0.0101696129890789,-0.0096484747928027,-0.0102335047793451
5093,2022-12-31,549,2.0,5.7,6.5,2.1,3.6,3.6,3.3,0.01625,0.0215853125,0.0307795803124999,0.0400565965353123,0.0486370634567288,0.0092500000000001,0.0090468125,0.0086219645624998,0.0066552470120624,-0.0073242047559177,-0.003177197608128,-0.005543339082829,-0.0057571188120604,-0.0073539930642778
5094,2022-12-31,555,1.0,5.7,5.3809,4.4735,3.2484,2.9116,2.8915,0.0134522499999999,0.0247864466009375,0.0331087373337837,0.0406287358328363,0.0481511808069878,0.0019922499999999,0.0054413573059375,0.0109619780608563,0.0141475632272118,-0.0045264547559177,-0.0063783317090655,-0.0078724961041127,-0.0063292581095844,-0.0068681104145369
5095,2022-12-31,563,2.0,5.7,5.9,6.2,5.1,4.7,4.7,0.01475,0.0304786250000002,0.0436172274687503,0.0558797298915081,0.0682863167177332,-0.00525,-0.0104313749999997,-0.0168098350312497,-0.0231048062022418,-0.0058242047559177,-0.0120705101081282,-0.0183809862390793,-0.0215802521682562,-0.0270032463252822
5096,2022-12-31,570,2.0,5.7,6.3266,5.7689,3.4439,3.1967,3.1286,0.0158165,0.0304668595171249,0.0393389215608523,0.0476450583872363,0.0558392142114119,-0.0007752499999999,0.0043204178068125,0.0039399739222485,0.0042259105002238,-0.0068907047559177,-0.0120587446252529,-0.0141026803311814,-0.0133455806639843,-0.0145561438189609
5097,2022-12-31,572,1.0,5.7,4.2,3.9,3.6,3.0,2.5,0.0105,0.0203523749999998,0.0295355463749997,0.0372570629728123,0.0437399196163925,-0.0044999999999999,-0.0047976249999999,-0.0045845161249999,-0.0043603699803125,-0.0015742047559177,-0.0019442601081278,-0.0042993051453288,-0.0029575852495604,-0.0024568492239416
5098,2022-12-31,574,2.0,5.7,4.4856,3.8856,3.4856,3.1856,2.9856,0.011214,0.021036932796,0.0299342486283842,0.0381366449844606,0.0458852969026246,-0.00711325,-0.0134076371715625,-0.0188138450192625,-0.0232774415771919,-0.0022882047559177,-0.002628817904128,-0.0046980073987132,-0.0038371672612087,-0.0046022265101737
5099,2022-12-31,576,2.0,5.7,5.3951,5.752,0.3255,1.8656,0.5163,0.01348775,0.0280617038449999,0.0288982890565039,0.0336970706766635,0.0350313151706394,0.0068445,0.0142584520685626,0.0083479231886816,0.0069861525252798,-0.0045619547559177,-0.0096535889531279,-0.0036620478268329,0.0006024070465884,0.0062517552218115
