DATE,RCON65Q4,RCON66Q1,RCON66Q2,RCON66Q3,RCON66Q4,RCON67Q1,RCON67Q2,RCON67Q3,RCON67Q4,RCON68Q1,RCON68Q2,RCON68Q3,RCON68Q4,RCON69Q1,RCON69Q2,RCON69Q3,RCON69Q4,RCON70Q1,RCON70Q2,RCON70Q3,RCON70Q4,RCON71Q1,RCON71Q2,RCON71Q3,RCON71Q4,RCON72Q1,RCON72Q2,RCON72Q3,RCON72Q4,RCON73Q1,RCON73Q2,RCON73Q3,RCON73Q4,RCON74Q1,RCON74Q2,RCON74Q3,RCON74Q4,RCON75Q1,RCON75Q2,RCON75Q3,RCON75Q4,RCON76Q1,RCON76Q2,RCON76Q3,RCON76Q4,RCON77Q1,RCON77Q2,RCON77Q3,RCON77Q4,RCON78Q1,RCON78Q2,RCON78Q3,RCON78Q4,RCON79Q1,RCON79Q2,RCON79Q3,RCON79Q4,RCON80Q1,RCON80Q2,RCON80Q3,RCON80Q4,RCON81Q1,RCON81Q2,RCON81Q3,RCON81Q4,RCON82Q1,RCON82Q2,RCON82Q3,RCON82Q4,RCON83Q1,RCON83Q2,RCON83Q3,RCON83Q4,RCON84Q1,RCON84Q2,RCON84Q3,RCON84Q4,RCON85Q1,RCON85Q2,RCON85Q3,RCON85Q4,RCON86Q1,RCON86Q2,RCON86Q3,RCON86Q4,RCON87Q1,RCON87Q2,RCON87Q3,RCON87Q4,RCON88Q1,RCON88Q2,RCON88Q3,RCON88Q4,RCON89Q1,RCON89Q2,RCON89Q3,RCON89Q4,RCON90Q1,RCON90Q2,RCON90Q3,RCON90Q4,RCON91Q1,RCON91Q2,RCON91Q3,RCON91Q4,RCON92Q1,RCON92Q2,RCON92Q3,RCON92Q4,RCON93Q1,RCON93Q2,RCON93Q3,RCON93Q4,RCON94Q1,RCON94Q2,RCON94Q3,RCON94Q4,RCON95Q1,RCON95Q2,RCON95Q3,RCON95Q4,RCON96Q1,RCON96Q2,RCON96Q3,RCON96Q4,RCON97Q1,RCON97Q2,RCON97Q3,RCON97Q4,RCON98Q1,RCON98Q2,RCON98Q3,RCON98Q4,RCON99Q1,RCON99Q2,RCON99Q3,RCON99Q4,RCON00Q1,RCON00Q2,RCON00Q3,RCON00Q4,RCON01Q1,RCON01Q2,RCON01Q3,RCON01Q4,RCON02Q1,RCON02Q2,RCON02Q3,RCON02Q4,RCON03Q1,RCON03Q2,RCON03Q3,RCON03Q4,RCON04Q1,RCON04Q2,RCON04Q3,RCON04Q4,RCON05Q1,RCON05Q2,RCON05Q3,RCON05Q4,RCON06Q1,RCON06Q2,RCON06Q3,RCON06Q4,RCON07Q1,RCON07Q2,RCON07Q3,RCON07Q4,RCON08Q1,RCON08Q2,RCON08Q3,RCON08Q4,RCON09Q1,RCON09Q2,RCON09Q3,RCON09Q4,RCON10Q1,RCON10Q2,RCON10Q3,RCON10Q4,RCON11Q1,RCON11Q2,RCON11Q3,RCON11Q4,RCON12Q1,RCON12Q2,RCON12Q3,RCON12Q4,RCON13Q1,RCON13Q2,RCON13Q3,RCON13Q4,RCON14Q1,RCON14Q2,RCON14Q3,RCON14Q4,RCON15Q1,RCON15Q2,RCON15Q3,RCON15Q4,RCON16Q1,RCON16Q2,RCON16Q3,RCON16Q4,RCON17Q1,RCON17Q2,RCON17Q3,RCON17Q4,RCON18Q1,RCON18Q2,RCON18Q3,RCON18Q4,RCON19Q1,RCON19Q2,RCON19Q3,RCON19Q4,RCON20Q1,RCON20Q2,RCON20Q3,RCON20Q4,RCON21Q1,RCON21Q2,RCON21Q3,RCON21Q4,RCON22Q1,RCON22Q2,RCON22Q3,RCON22Q4,RCON23Q1,RCON23Q2,RCON23Q3,RCON23Q4,RCON24Q1
2004:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,658.90","7,667.80","7,667.80","7,617.50","7,617.50","7,617.50","7,617.50","7,607.10","7,607.10","7,607.10","7,607.10","7,585.50","7,585.50","7,585.50","7,585.50","7,585.50","7,585.50","7,585.50","7,585.50","8,555.80","8,555.80","8,555.80","8,555.80","8,555.80","8,555.80","8,555.80","8,555.80","8,539.10","8,539.10","8,539.10","8,539.10","8,539.10","8,539.10","8,539.10","8,539.10","9,239.30","9,239.30","9,239.30","9,239.30","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,243.00","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,771.10","9,790.80","9,790.80","9,790.80","9,790.80","9,790.80","9,790.80","9,790.80","9,790.80","9,790.80","10,356.90","10,356.90"
2004:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,755.40","7,747.00","7,698.80","7,698.80","7,698.80","7,698.80","7,687.10","7,687.10","7,687.10","7,687.10","7,664.30","7,664.30","7,664.30","7,664.30","7,664.30","7,664.30","7,664.30","7,664.30","8,654.20","8,654.20","8,654.20","8,654.20","8,654.20","8,654.20","8,654.20","8,654.20","8,631.30","8,631.30","8,631.30","8,631.30","8,631.30","8,631.30","8,631.30","8,631.30","9,334.50","9,334.50","9,334.50","9,334.50","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,337.80","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,877.40","9,901.60","9,901.60","9,901.60","9,901.60","9,901.60","9,901.60","9,901.60","9,901.60","9,901.60","10,474.10","10,474.10"
2005:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,814.20","7,764.90","7,764.90","7,764.90","7,764.90","7,739.40","7,739.40","7,739.40","7,739.40","7,709.40","7,709.40","7,709.40","7,709.40","7,697.50","7,697.50","7,697.50","7,697.50","8,719.00","8,719.00","8,719.00","8,719.00","8,719.00","8,719.00","8,719.00","8,719.00","8,700.10","8,700.10","8,700.10","8,700.10","8,700.10","8,700.10","8,700.10","8,700.10","9,409.50","9,409.50","9,409.50","9,409.50","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,409.20","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,935.00","9,964.50","9,964.50","9,964.50","9,964.50","9,964.50","9,964.50","9,964.50","9,964.50","9,964.50","10,540.60","10,540.60"
2005:Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,828.30","7,829.50","7,829.50","7,829.50","7,819.80","7,819.80","7,819.80","7,819.80","7,775.20","7,775.20","7,775.20","7,775.20","7,766.40","7,766.40","7,766.40","7,766.40","8,802.90","8,802.90","8,802.90","8,802.90","8,802.90","8,802.90","8,802.90","8,802.90","8,786.20","8,786.20","8,786.20","8,786.20","8,786.20","8,786.20","8,786.20","8,786.20","9,507.80","9,507.80","9,507.80","9,507.80","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","9,511.50","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,047.80","10,074.90","10,074.90","10,074.90","10,074.90","10,074.90","10,074.90","10,074.90","10,074.90","10,074.90","10,657.40","10,657.40"
2005:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,904.70","7,907.90","7,907.90","7,895.30","7,895.30","7,895.30","7,895.30","7,852.80","7,852.80","7,852.80","7,852.80","7,838.10","7,838.10","7,838.10","7,838.10","8,865.60","8,865.60","8,865.60","8,865.60","8,865.60","8,865.60","8,865.60","8,865.60","8,852.90","8,852.90","8,852.90","8,852.90","8,852.90","8,852.90","8,852.90","8,852.90","9,578.90","9,578.90","9,578.90","9,578.90","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","9,585.20","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,145.30","10,158.50","10,158.50","10,158.50","10,158.50","10,158.50","10,158.50","10,158.50","10,158.50","10,158.50","10,745.90","10,745.90"
2005:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"7,930.20","7,925.40","7,910.20","7,910.20","7,910.20","7,910.20","7,876.90","7,876.90","7,876.90","7,876.90","7,864.90","7,864.90","7,864.90","7,864.90","8,888.50","8,888.50","8,888.50","8,888.50","8,888.50","8,888.50","8,888.50","8,888.50","8,874.90","8,874.90","8,874.90","8,874.90","8,874.90","8,874.90","8,874.90","8,874.90","9,614.90","9,614.90","9,614.90","9,614.90","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","9,621.30","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,175.40","10,177.20","10,177.20","10,177.20","10,177.20","10,177.20","10,177.20","10,177.20","10,177.20","10,177.20","10,765.70","10,765.70"
2006:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,032.00","8,003.80","8,003.80","8,003.80","8,003.80","7,961.90","7,961.90","7,961.90","7,961.90","7,947.40","7,947.40","7,947.40","7,947.40","8,986.60","8,986.60","8,986.60","8,986.60","8,986.60","8,986.60","8,986.60","8,986.60","8,965.80","8,965.80","8,965.80","8,965.80","8,965.80","8,965.80","8,965.80","8,965.80","9,722.70","9,722.70","9,722.70","9,722.70","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","9,729.20","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.90","10,288.20","10,288.20","10,288.20","10,288.20","10,288.20","10,288.20","10,288.20","10,288.20","10,288.20","10,883.10","10,883.10"
2006:Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,053.00","8,055.00","8,055.00","8,055.00","8,009.30","8,009.30","8,009.30","8,009.30","8,002.10","8,002.10","8,002.10","8,002.10","9,035.00","9,035.00","9,035.00","9,035.00","9,035.00","9,035.00","9,035.00","9,035.00","9,019.80","9,019.80","9,019.80","9,019.80","9,019.80","9,019.80","9,019.80","9,019.80","9,774.20","9,774.20","9,774.20","9,774.20","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","9,781.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.00","10,341.60","10,341.60","10,341.60","10,341.60","10,341.60","10,341.60","10,341.60","10,341.60","10,341.60","10,939.50","10,939.50"
2006:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,116.20","8,111.20","8,111.20","8,063.80","8,063.80","8,063.80","8,063.80","8,046.30","8,046.30","8,046.30","8,046.30","9,090.70","9,090.70","9,090.70","9,090.70","9,090.70","9,090.70","9,090.70","9,090.70","9,073.90","9,073.90","9,073.90","9,073.90","9,073.90","9,073.90","9,073.90","9,073.90","9,833.40","9,833.40","9,833.40","9,833.40","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","9,838.10","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,403.80","10,408.00","10,408.00","10,408.00","10,408.00","10,408.00","10,408.00","10,408.00","10,408.00","10,408.00","11,009.70","11,009.70"
2006:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,199.20","8,195.90","8,141.20","8,141.20","8,141.20","8,141.20","8,119.90","8,119.90","8,119.90","8,119.90","9,181.60","9,181.60","9,181.60","9,181.60","9,181.60","9,181.60","9,181.60","9,181.60","9,158.30","9,158.30","9,158.30","9,158.30","9,158.30","9,158.30","9,158.30","9,158.30","9,929.20","9,929.20","9,929.20","9,929.20","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","9,938.40","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,504.50","10,507.20","10,507.20","10,507.20","10,507.20","10,507.20","10,507.20","10,507.20","10,507.20","10,507.20","11,114.80","11,114.80"
2007:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,273.60","8,215.70","8,215.70","8,215.70","8,215.70","8,197.20","8,197.20","8,197.20","8,197.20","9,265.10","9,265.10","9,265.10","9,265.10","9,235.20","9,235.20","9,235.20","9,235.20","9,209.20","9,209.20","9,209.20","9,209.20","9,209.20","9,209.20","9,209.20","9,209.20","9,987.10","9,987.10","9,987.10","9,987.10","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","9,990.70","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,563.30","10,572.10","10,572.10","10,572.10","10,572.10","10,572.10","10,572.10","10,572.10","10,572.10","10,572.10","11,183.30","11,183.30"
2007:Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,241.40","8,244.30","8,244.30","8,244.30","8,237.30","8,237.30","8,237.30","8,237.30","9,291.50","9,291.50","9,291.50","9,291.50","9,270.50","9,270.50","9,270.50","9,270.50","9,244.50","9,244.50","9,244.50","9,244.50","9,244.50","9,244.50","9,244.50","9,244.50","10,020.40","10,020.40","10,020.40","10,020.40","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,024.60","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,582.80","10,599.80","10,599.80","10,599.80","10,599.80","10,599.80","10,599.80","10,599.80","10,599.80","10,599.80","11,212.70","11,212.70"
2007:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,305.30","8,302.20","8,302.20","8,278.50","8,278.50","8,278.50","8,278.50","9,335.60","9,335.60","9,335.60","9,335.60","9,310.00","9,310.00","9,310.00","9,310.00","9,285.20","9,285.20","9,285.20","9,285.20","9,285.20","9,285.20","9,285.20","9,285.20","10,060.10","10,060.10","10,060.10","10,060.10","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,069.20","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,642.50","10,670.50","10,670.50","10,670.50","10,670.50","10,670.50","10,670.50","10,670.50","10,670.50","10,670.50","11,287.50","11,287.50"
2007:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,342.70","8,349.10","8,298.20","8,298.20","8,298.20","8,298.20","9,363.60","9,363.60","9,363.60","9,363.60","9,342.30","9,342.30","9,342.30","9,342.30","9,312.60","9,312.60","9,312.60","9,312.60","9,312.60","9,312.60","9,312.60","9,312.60","10,074.50","10,074.50","10,074.50","10,074.50","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,081.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,672.80","10,712.60","10,712.60","10,712.60","10,712.60","10,712.60","10,712.60","10,712.60","10,712.60","10,712.60","11,331.90","11,331.90"
2008:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,369.10","8,316.10","8,316.10","8,316.10","8,316.10","9,349.60","9,349.60","9,349.60","9,349.60","9,324.10","9,324.10","9,324.10","9,324.10","9,289.10","9,289.10","9,289.10","9,289.10","9,289.10","9,289.10","9,289.10","9,289.10","10,054.10","10,054.10","10,054.10","10,054.10","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,061.00","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,644.40","10,697.90","10,697.90","10,697.90","10,697.90","10,697.90","10,697.90","10,697.90","10,697.90","10,697.90","11,316.40","11,316.40"
2008:Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,347.50","8,341.30","8,341.30","8,341.30","9,351.00","9,351.00","9,351.00","9,351.00","9,326.20","9,326.20","9,326.20","9,326.20","9,285.80","9,285.80","9,285.80","9,285.80","9,285.80","9,285.80","9,285.80","9,285.80","10,073.00","10,073.00","10,073.00","10,073.00","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,077.90","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,661.70","10,727.30","10,727.30","10,727.30","10,727.30","10,727.30","10,727.30","10,727.30","10,727.30","10,727.30","11,347.60","11,347.60"
2008:Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,275.20","8,260.60","8,260.60","9,267.70","9,267.70","9,267.70","9,267.70","9,243.50","9,243.50","9,243.50","9,243.50","9,196.00","9,196.00","9,196.00","9,196.00","9,196.00","9,196.00","9,196.00","9,196.00","9,993.70","9,993.70","9,993.70","9,993.70","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,005.10","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,581.90","10,644.70","10,644.70","10,644.70","10,644.70","10,644.70","10,644.70","10,644.70","10,644.70","10,644.70","11,260.10","11,260.10"
2008:Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,186.90","8,170.50","9,195.30","9,195.30","9,195.30","9,195.30","9,166.30","9,166.30","9,166.30","9,166.30","9,076.00","9,076.00","9,076.00","9,076.00","9,076.00","9,076.00","9,076.00","9,076.00","9,876.20","9,876.20","9,876.20","9,876.20","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","9,884.70","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,483.40","10,548.90","10,548.90","10,548.90","10,548.90","10,548.90","10,548.90","10,548.90","10,548.90","10,548.90","11,158.80","11,158.80"
2009:Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8,214.20","9,209.20","9,209.20","9,209.20","9,209.20","9,154.10","9,154.10","9,154.10","9,154.10","9,040.90","9,040.90","9,040.90","9,040.90","9,039.50","9,039.50","9,039.50","9,039.50","9,843.60","9,843.60","9,843.60","9,843.60","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","9,850.80","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,459.70","10,522.10","10,522.10","10,522.10","10,522.10","10,522.10","10,522.10","10,522.10","10,522.10","10,522.10","11,130.50","11,130.50"
2009:Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,180.50","9,189.00","9,189.00","9,189.00","9,117.00","9,117.00","9,117.00","9,117.00","8,998.50","8,998.50","8,998.50","8,998.50","8,999.30","8,999.30","8,999.30","8,999.30","9,801.50","9,801.50","9,801.50","9,801.50","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","9,806.40","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,417.30","10,470.40","10,470.40","10,470.40","10,470.40","10,470.40","10,470.40","10,470.40","10,470.40","10,470.40","11,075.70","11,075.70"
